videoWebUrl,submittedVideoUrl,input,cid,createTime,createTimeISO,text,diggCount,likedByAuthor,pinnedByAuthor,repliesToId,replyCommentTotal,uid,uniqueId,avatarThumbnail,mentions,detailedMentions
https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,7528204399715336982,1752796712,2025-07-17T23:58:32.000Z,"molesta un poco la aguja pero nada , lo dice un donante, y q lindo cuando te llega un mensaje dándote las gracias",5,False,False,,0.0,7468059504615441441,alfredo.ferraz.be,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0c923462e8bed931230d2bcedb65fabb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57214064&x-expires=1771927200&x-signature=sD5TzO3X9eLBjP4i5bZgvioFkDM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,7605951930775274262,1770898712,2026-02-12T12:18:32.000Z,ahora la sangre esta contaminada con los productos de las vacunas,0,False,False,,0.0,7079077744144057349,manuelapadilla309,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/701f1d5556a4f41aca72bbba9071c82a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=24c177ad&x-expires=1771927200&x-signature=fJNbdJu6XLU7CEXwT9DhL%2B2YEt4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,7528433159877378838,1752849949,2025-07-18T14:45:49.000Z,sobre todo a quiron que vaya la marquesa y los pelotaris😂😂😂😂😂,1,False,False,,0.0,7141007509662041093,julianfernandezru6,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7141038965535309830~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=59e10b3b&x-expires=1771927200&x-signature=Rp7v2POnCQrmRB6bf35wy%2BJYf%2B8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,7566251460820812566,1761655207,2025-10-28T12:40:07.000Z,quiero donar sangre pero tengo 17 años 🥀,0,False,False,,0.0,7011809519676556294,iaiaiaiashortmaibreiks,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9907035fc4eb80b42d5c77754c44d9ce~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=09385dc3&x-expires=1771927200&x-signature=LwQCC1MFvRiEdxwc107ccElS8Eo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,7528733202689786646,1752919811,2025-07-19T10:10:11.000Z,Una persona que tenga colesterol puede donar sangre,0,False,False,,0.0,7257929081374196762,dorian.eduvijes.s,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7257929591258349594~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=94d54413&x-expires=1771927200&x-signature=JH5TQ6zKh%2B01k4N%2BDUXmnKZyw3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,7528079015163396866,1752767498,2025-07-17T15:51:38.000Z,yo soi donante .y Ami me operaron enla Quirón en Albacete el cirujano monteriu fabuloso,1,False,False,,0.0,7379593150769792032,miguelgarciacasti3,https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/a67657f0f2fc33f4d908500304035ba1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=75f76b75&x-expires=1771927200&x-signature=mCAHlwlnQdctRC%2BhyGNEJNpdT0w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,7528863672266130198,1752950185,2025-07-19T18:36:25.000Z,Yo soy donante 🥰,0,False,False,,0.0,7521271047174587425,user235511007126,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4e690664958df962ec15fe06d9c1a3f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8951e188&x-expires=1771927200&x-signature=sD3lXXhkTl1%2BYC5f4a0yjQyjBe8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,7528929846417015574,1752965596,2025-07-19T22:53:16.000Z,bien no puedo donar sangreee,1,False,False,,0.0,6978915961424806918,holacarla_1,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c6f55fb97d0056d630557ae363ef6478~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=936ce31f&x-expires=1771927200&x-signature=M9cBMC%2FE5hc0%2F8CLqhlBA21q7l8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,7528496174501380886,1752864621,2025-07-18T18:50:21.000Z,yo soy donante de sangre,0,False,False,,0.0,6990032777874719750,candelariamedina413,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7161106491800305669~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=178d9bd7&x-expires=1771927200&x-signature=%2Fb1pkJfiwuvPdsIVeo2ZiZmAvXc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,https://www.tiktok.com/@grupo_quironsalud/video/7525373252911303958?_r=1&_t=ZN-944xeD7y2Za,7528762188980814614,1752926565,2025-07-19T12:02:45.000Z,Y QUE VOY TENER DE ESTO ????,0,False,False,,0.0,7290344643061187616,este.se.rie.que.s,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=727d94a2&x-expires=1771927200&x-signature=zpr1wmRSeYw%2Brxn9Q%2FZsTUSkFH4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,[],[]
