tweet_id,created_at,text,lang,retweet_count,reply_count,like_count,quote_count,author_id,author_username,author_name,author_location,place_full_name,place_country,place_country_code,place_type,reply_to_tweet_id
2029146177522831608,2026-03-04T10:45:23.000Z,"Donación de sangre @LevanteUD

🗓️ Jueves #5marzo 
⏰ 9:30-14:00 ⏰16:00 a 20:30h
📍 Palco VIP - Ciutat de València

🎁 Entrarás en el sorteo de: 250 entradas para el Levante UD-Girona CF y 6 Experiencias VIP en la Sala Túnel.

¡Te esperamos! 🐸💙❤️ https://t.co/BXnbfg2c4L",es,0,0,0,0,98612851,GVAdonasang,GVA Dona Sang,Comunitat Valenciana,,,,,
2029142615556239657,2026-03-04T10:31:13.000Z,"❤️ Ser solidario está en tu mano. ¡Ven a donar sangre!
Te esperamos en:
📍 CPEIPS Salesianos – Las Palmas de Gran Canaria
🗓 5 al 6 de marzo
⏰ 14:45 a 20:00 h.

#DonaSangre #RegalaVida
ℹ️ https://t.co/ipllnNdgP3 | ☎️ 900 234 061 https://t.co/zlQnW6yc4r",es,0,0,0,0,174643603,ichhCanarias,donarsangreCanarias,Islas Canarias,,,,,
2029135762302673405,2026-03-04T10:03:59.000Z,"La primavera empieza en ti. Dona sangre, dona vida. 🌱🩸

Marzo es renacer: vuelven la luz, las flores… y las ganas de empezar de nuevo.
Donar sangre es ese impulso de vida que permite que otras vidas sigan creciendo.

¿Te sumas este mes?
ℹ https://t.co/ZpQR7LZ2ey https://t.co/drrfGHveco",es,0,0,0,0,2375267563,donaasturias,Donaasturias · Donación de Sangre Asturias,Asturias,,,,,
2029133876031869327,2026-03-04T09:56:30.000Z,"@Radio_Formula Nada más se andan envenenando, pues los tatuajes tiene plomo que se va a la sangre y dicen que por mucho tiempo lo que genera problemas de riñones y de hígado  por eso muchas veces no pueden donar sangre",es,0,1,0,0,1759987152970977281,Manriquela7q,Mandrea,,,,,,
2029131838996849093,2026-03-04T09:48:24.000Z,Desde Salud impulsan la donación de sangre en los hospitales nacionales y SAMIC https://t.co/WRdHjaWHeQ,es,0,0,0,0,748872794318987264,Inforbanodiario,INFORBANO,,,,,,
2029122208375750703,2026-03-04T09:10:08.000Z,"#Victoria Realizan intensas campañas de donación de sangre en Tamaulipas - https://t.co/i6iPr2H5h0
#OptimusInformativo #Noticias #País #México #Tamaulipas #CdVictoria https://t.co/r4NYtttBrq",es,0,0,0,0,216564258,optimusinforma,optimus informativo,"Matamoros, Tamaulipas , Mex",,,,,
2029120270024286336,2026-03-04T09:02:26.000Z,"El aparcamiento es gratuito en los puntos fijos de Sevilla capital.
https://t.co/cs93sL4fHn",es,0,0,0,0,491567289,AIONSur,AION SUR,Andalucía,,,,,
2029120191758532907,2026-03-04T09:02:07.000Z,"𝗔𝗖𝗧𝗨𝗔𝗟𝗜𝗗𝗔𝗗 |
El próximo viernes 6 de marzo, coincidiendo con el Besamanos a Ntro. Padre Jesús Cautivo, tendrá lugar la campaña de donación de sangre, organizada por la Vocalía de Acción Social. 

🗓️ 6 de marzo.
📌Espacio ciudadano ""Los Alambres""
🕔 17:00 a 21:00. https://t.co/Dzp2EJ5vng",es,5,0,15,0,287583538,hdadstagenoveva,Santa Genoveva,"Sevilla, España",,,,,
2029119046155751514,2026-03-04T08:57:34.000Z,"LA HERMANDAD VISITA OSSA de MONTIEL.

Donación de sangre en OSSA de MONTIEL el jueves 5 de marzo, de 17:30 a 20:30 horas en CENTRO de SALUD.

Gracias DONANTE, TÚ lo haces posible...
@SanidadCLM 
@ossademontiel https://t.co/gkd78Ic3aZ",es,0,0,1,0,756083397781577728,DonanteAlbacete,Hermandad de Donantes de Sangre Albacete,"Albacete, España",,,,,
2029115031632167141,2026-03-04T08:41:37.000Z,@USEmbassyMEX @CruzRoja_MX Será usada para la guerra? Es extraño que la embajada de usa invite a donar sangre.,es,0,0,0,0,2382969312,celmoveplan,Núcleo = origen.,De jupiter pero voy a Marte.,,,,,
2029114966117134522,2026-03-04T08:41:21.000Z,"El Ayuntamiento de Antigua desde la concejalía de Sanidad recuerda que mañana jueves 5 y el viernes 6 de marzo, la unidad móvil de donación de sangre atenderá en horario de mañana de 09:00 a 13:30 horas en el Centro de Juventud de Antigua. https://t.co/sXchUkYUVC",es,0,0,0,0,1395640698095947777,ayto_antigua,Ayuntamiento de Antigua,"Antigua, Fuerteventura",,,,,
2029113437213663660,2026-03-04T08:35:17.000Z,"¡Te recordamos! 🔔

🩸 Este próximo jueves, 5 de marzo, Campaña de Donación de Sangre en Tomares.

📍 Ayuntamiento (Calle de la Fuente, 10)
🕔 17:00 a 21:00 h

Donar sangre es un acto sencillo que salva vidas. https://t.co/V49Wi7yFvb",es,1,0,1,0,313838555,Tomares_es,Ayuntamiento de Tomares,Tomares (Sevilla),,,,,
2029111358571126844,2026-03-04T08:27:01.000Z,"Dona Sangre en #Alicante
📌Centro de Transfusión 

Puedes hacer donación de sangre convencional o #aféresis [la donación de #plaquetas o #plasma necesita cita previa, llama☎️965 169710 y solicítala]
[Carretera Nacional, 332]

De lunes a viernes 🕣8.30-21.00
Sábados🕞8.30-14.00 https://t.co/dOFkQTOLah",es,0,0,0,0,98612851,GVAdonasang,GVA Dona Sang,Comunitat Valenciana,,,,,
2029108291293327748,2026-03-04T08:14:50.000Z,"Donar sangre es un gesto pequeño que puede salvar muchas vidas. Hoy más que nunca, nuestros hospitales necesitan de la solidaridad de pueblos como el nuestro. Si estás bien de salud, acércate a donar. Entre todos, nos cuidamos . https://t.co/DTqj0kJs6T",es,0,0,0,0,400049325,donantesangreSA,DONA SANGRE SALAMANCA,Salamanca,,,,,
2029107074643218589,2026-03-04T08:10:00.000Z,"A DIARIO PUEDES #DONARSANGRE Y REGISTRARTE COMO #DONANTEDEMÉDULA EN RT🙏❤️💉💪
@ciudadjerez @LasCosasDeJerez @cadizhoy @ondapasioncom @AytoSanlucar @SanlucarALdia @ElPuerto @PuertoRealHoy @SaludLocalCadiz @HUPMCadiz @FCC_UCA
#DONASANGRE #DONAMÉDULA #SALVAVIDAS #REGALALATIDOS https://t.co/YRctgg49XJ",es,0,0,3,0,2858704517,ApoLeuJerez,ApoLeu Jerez,Jerez de la Frontera (Cádiz),,,,,
2029105061817925997,2026-03-04T08:02:00.000Z,"MIÉRCOLES 4 DE MARZO PUEDE #DONARSANGRE Y REGISTRARSE COMO #DONANTEDEMÉDULA
@ApoLeu EN ❤️💉💪〽️🌡🧡 RT🙏

#CÁDIZ
@AyuntaCadiz @Cadiz_Fundacion @PacoLuy @CadistasEA @SaludLocalCadiz @HUPMCadiz
@portaldecadiz @cadizhoy @vivacadiz @Cadiz_CF @portalcadista @Cajasol @CSocialUCA https://t.co/c1z3GB0OT0",es,1,0,3,0,2858704517,ApoLeuJerez,ApoLeu Jerez,Jerez de la Frontera (Cádiz),,,,,
2029104811082432770,2026-03-04T08:01:00.000Z,"MIÉRCOLES 4 DE MARZO PUEDE #DONARSANGRE Y REGISTRARSE COMO #DONANTEDEMÉDULA
@ApoLeu EN ❤️💉💪〽️🌡🧡 RT🙏

#ALGECIRAS
@aytoalgeciras @minutoes @JuntaCG @AlgecirasInfo @algecirasmgusta @diarioalgeciras 
@EstrellaBLopez 

#DONASANGRE #DONAMÉDULA #SALVAVIDAS #REGALALATIDOS https://t.co/iaI3LR7aqY",es,1,0,3,0,2858704517,ApoLeuJerez,ApoLeu Jerez,Jerez de la Frontera (Cádiz),,,,,
2029104561030672720,2026-03-04T08:00:00.000Z,"🩸 ¿Quieres donar sangre pero no sabes dónde🤔?
➡️¡En #LaRioja lo tienes muy fácil😉!
🏥Hospital San Pedro de #Logroño. De lunes a viernes de 8 a 20h y sábados de 9 a 14h.
🚍Unidad móvil. Puedes consultar su ubicación y horarios aquí: ➡️ https://t.co/o2TRSL5AQu https://t.co/7GWMFvI7Iw",es,1,0,1,0,875315547738701825,bsangrelarioja,Banco de Sangre de La Rioja,"La Rioja, España",,,,,
2029104560372105569,2026-03-04T08:00:00.000Z,"A DIARIO PUEDES #DONARSANGRE Y REGISTRARTE COMO #DONANTEDEMÉDULA EN RT🙏❤️💉💪
@ciudadjerez @LasCosasDeJerez @cadizhoy @ondapasioncom @AytoSanlucar @SanlucarALdia @ElPuerto @PuertoRealHoy @SaludLocalCadiz @HUPMCadiz @FCC_UCA
#DONASANGRE #DONAMÉDULA #SALVAVIDAS #REGALALATIDOS https://t.co/uWuttTYtaq",es,0,0,2,0,2858704517,ApoLeuJerez,ApoLeu Jerez,Jerez de la Frontera (Cádiz),,,,,
2029104560292192620,2026-03-04T08:00:00.000Z,"🗓️Hoy puedes donar sangre en:
🏥#HospitalSanPedro, de 8 a 20h.
🚌#Azofra, de 17:30 a 18:30h.
🚌#Alesanco, de 19 a 21h.

✅Dona sangre si te encuentras bien de salud y tienes entre 18 y 65 años
☎️941298494 https://t.co/8AfawVnYTV",es,0,0,0,0,875315547738701825,bsangrelarioja,Banco de Sangre de La Rioja,"La Rioja, España",,,,,
2029104558350450783,2026-03-04T08:00:00.000Z,"🗓️Hoy puedes donar sangre en:
🏥#HospitalSanPedro, de 8 a 20h.
🚌#Azofra, de 17:30 a 18:30h.
🚌#Alesanco, de 19 a 21h.

✅Dona sangre si te encuentras bien de salud y tienes entre 18 y 65 años
☎️941298494 https://t.co/FIZCKOQHqC",es,0,0,0,0,875315547738701825,bsangrelarioja,Banco de Sangre de La Rioja,"La Rioja, España",,,,,
2029102388204765393,2026-03-04T07:51:22.000Z,"#BuenosDías y feliz miércoles, hoy puedes ayudar a seguir viviendo a 3 personas , es fácil, no duele y salva vidas.
ℹ️Requisitos: 18-65 años, &gt;50kg y estar bien de salud 🫶
🩸Te esperamos esta mañana para #DonarSangre 👇
📍 𝗜𝗘𝗦 𝗕𝗲𝗻 𝗔𝗿𝗮𝗯𝗶́ #Cartagena
⏰de 9:30 a 14h 👇 https://t.co/UCni8Rebs9",es,1,0,3,0,294785635,DonarSangreMU,🩸CENTRO REGIONAL DE HEMODONACIÓN 🅰️🅱️🅾️🆎,"Ronda de Garay, 30003 Murcia",,,,,
2029099524887548285,2026-03-04T07:40:00.000Z,"RT/ #Bormujos se moviliza para salvar vidas: nueva jornada de donación de sangre este 6 de marzo

https://t.co/GG1sXKAKb6

@AytoBormujos @Lolaromerolope1 @setebecerra @PedroHinojosaR2 @CelinaBormujos @donantessevilla

#DonarSangre #Solidaridad #Aljarafeymás #BormujosParaTodos",es,0,0,1,0,1344337895797235713,Aljarafeymas,Aljarafe y más,Aljarafe - Sevilla,,,,,
2029099400325103704,2026-03-04T07:39:30.000Z,"#BuenosDias y feliz miércoles solidario, seguimos con la campaña de donación de #sangre y #médula en la
@UMU 🫶
❤️Cita ineludible con la solidaridad, diez minutos de tu tiempo, una VIDA para otros
Te esperamos HOY en👇
📍 @EconomicasUMU @DelEconomicas 🫶
⏰de 9:30 a 16 a 20:30h https://t.co/eXXid4hndX",es,6,0,5,0,294785635,DonarSangreMU,🩸CENTRO REGIONAL DE HEMODONACIÓN 🅰️🅱️🅾️🆎,"Ronda de Garay, 30003 Murcia",,,,,
2029063669984669768,2026-03-04T05:17:31.000Z,@CuarteDeMenta depende del tipo de estudio. Para donar sangre por ejemplo podes tomar café o té con azucar y fruta pero no sé si podes comer harinas. Lacteos se que no podes consumir.  La proxima vez acercate a preguntar por las dudas :d,es,0,0,0,0,1454909269887889412,DUR4ZN1LL0,DUR4ZN1LL0 | OLA 🇦🇷,Blockchain,,,,,
2029060144437305818,2026-03-04T05:03:31.000Z,el día de mí cumple tengo que ir a donar sangre pq es mi deber como cero negativo mentira me quiero morir,es,0,0,1,0,1628191562331987969,bbhzreal,KUKOSHI DEFENSORA D OMEGAS EN PELIGRO DE EXTINCIÓN,20,,,,,
2029057517901496837,2026-03-04T04:53:04.000Z,"🩸 Se hace un llamado a la ciudadanía para apoyar con donación de sangre para María del Carmen García Ipiña, quien se encuentra en el:

🏥 Hospital General de Zona No. 1 “Lic. Ignacio García Téllez” (IMSS)
📍 San Luis Potosí, SLP

La donación es fundamental para su atención https://t.co/zh8vbU7bLM",es,1,0,1,0,168693277,Planoinforma,Plano Informativo,"San Luis Potosí, México",,,,,
2029056780714582420,2026-03-04T04:50:09.000Z,les juro que en otra vida estoy cumpliendo mi sueño de donar sangre,es,0,0,0,0,1267465814149607425,pixxeles_,777♱,aquí here,,,,,
2029052868519665789,2026-03-04T04:34:36.000Z,donar sangre 😔 pero nunca me atrevo pq me da miedo al final JAJAJAKAK https://t.co/nU92c2nW2c,es,0,0,0,0,1738174318712926208,nxswttvenum,liana ୨୧,☆,,,,,
2029042343542706358,2026-03-04T03:52:47.000Z,"Aventura de hoy: fui a donar sangre con mi director y un maestro, terminé casi desmayada https://t.co/dZoUoYFb3Z",es,0,0,0,0,1502148347544539136,danielaa29a,⚡️,,,,,,
2029033437076582878,2026-03-04T03:17:23.000Z,"📌  Impulsa gobierno de Tamaulipas campañas de donación de sangre
✍🏿  Ciudad Victoria, Tamps.– La única fuente de obtención y disposición de sangre es a través de la donación...
[ Leer Más ]  👇🏿👇🏿👇🏿
https://t.co/fyjBK2WKEo https://t.co/FGcdlEu07F",es,0,0,0,0,997639460,gruponoticiaspc,Noticiaspc,,,,,,
2029015747134144903,2026-03-04T02:07:06.000Z,Tamaulipas intensifica campañas de donación de sangre junto al Banco de Sangre y la UAT. Donar salva vidas infórmate y participa: https://t.co/VFQneJxGSj #TeamNoticias #gobtam #GobiernoDeTamaulipas #DonaciónDeSangre #Tamaulipas #Salud https://t.co/SGh0L0IecF,es,0,0,0,0,1705238469478342656,team_noticias,TeamNoticias,,,,,,
2029006525667185068,2026-03-04T01:30:27.000Z,"#Tamaulipas |🔴la Secretaría de Salud, a través del Banco de Sangre, realiza campañas intensivas de donación para la extracción de este tejido.

LA NOTA👇
#CdVictoria #Tampico #CdMadero #Altamira #Matamoros #Reynosa #NuevoLaredo #RioBravo #ValleHermoso https://t.co/UmISZ78Gen",es,0,0,0,0,2908505805,MuroPoliticoMX,Muro Político,México,,,,,
2029005036265554135,2026-03-04T01:24:32.000Z,"SUELTENME, YA NO QUIERO DONAR SUBS Y ME OBLIGAN MINIMO 5 POR STREAM😭😭 https://t.co/x7xkxGrYVW",es,0,3,8,0,1023736264380637189,bea28louis,bea 𓂀,333 chile,,,,,
2029003606733590970,2026-03-04T01:18:51.000Z,"Impulsa gobierno de Tamaulipas campañas de donación de sangre
https://t.co/6t7zKtep5h",es,0,0,0,0,311786734,elgraficotamps,Periódico El Gráfico,Mexico,,,,,
2028998868827062499,2026-03-04T01:00:01.000Z,"Tú al igual que nuestro ministro consejero Mark Johnson y la comunidad de la Embajada de Estados Unidos en México, únete a la campaña para donar sangre con la @CruzRoja_MX. 
¡Juntos salvemos vidas en 🇲🇽! https://t.co/Gc1t3F56cV",es,94,17,449,3,52528982,USEmbassyMEX,Embajada de EE.UU. en México,Mexico City,,,,,
2028996997319954618,2026-03-04T00:52:35.000Z,Tamaulipas impulsa campañas masivas de donación de sangre https://t.co/CAhFFL6eRv,es,0,0,0,0,1544040983217655808,HoyTamaulipas1,Hoy Tamaulipas,,,,,,
2028995908252447037,2026-03-04T00:48:16.000Z,"Impulsa gobierno de Tamaulipas campañas de donación de sangre 
- A través del Banco de Sangre y en coordinación con instituciones como la UAT.

La única fuente de ...
📰 #ManuelGmarttz #News
🌐 Todos los detalles: ⬇️ ⬇️ ⬇️ https://t.co/6oeqN3ikph",es,0,0,0,0,144208374,ManuelGmarttz,Manuel Gmarttz,México,,,,,
2028990184423866664,2026-03-04T00:25:31.000Z,Planes tranquilos de martes en la tarde: llevar a @mariaefe___  a donar sangre por primera vez✅✅✅,es,0,1,1,0,1550923449002037248,paulaabarhe,Paula,,,,,,
2028983389236166782,2026-03-03T23:58:31.000Z,@DefensorSp aprovechen que andan por ahi y pidan donación de sangre en el clínicas,es,0,0,0,0,2188967887,Nachoms01,Nacho,,,,,,
2028978066635071629,2026-03-03T23:37:22.000Z,"@jambo_sinlambo @imperio_nita +desgracias somos los primeros en donar sangre ( ADAMUZ), se hacen donaciones masivas sin mirar a quién se hace (DANA). Y no se movilizs solamente las capitales y ciudades también pueblos y aldeas. Un yankee se la suda tener homeless en sus calles por mucho que sea su vecino",es,0,1,3,0,1350309439,DishonourOnUCow,Smirnoff,En algún sitio de Extremadura,,,,,
2028976928053448826,2026-03-03T23:32:50.000Z,*Impulsa gobierno de Tamaulipas campañas de donación de sangre https://t.co/ibpalYywZ4 https://t.co/2CRNb8IoLU,es,0,0,0,0,716368504480333824,EleeseNoticias,eleese Noticias,,,,,,
2028969465111540070,2026-03-03T23:03:11.000Z,"Impulsa gobierno de Tamaulipas campañas de donación de sangre
#Tamaulipas #ElMante #Tampico #cdvictoria #Altamira #ciudadmadero #Reynosa #Matamoros #Xicotencatl #NLD #RioBravo #ValleHermoso #NuevoLaredo #Dallas #SanAntonio #NuevoLeon #UANL
⬇Enlace
https://t.co/afL2RQnqRN https://t.co/r7zZZnCDu4",es,0,0,0,0,955224091220414464,TvAstronoticias,Astronoticias,,,,,,
2028964930238501207,2026-03-03T22:45:10.000Z,"Impulsa gobierno de Tamaulipas campañas de donación de sangre  
https://t.co/ToX0AJhG3W",es,0,0,0,0,705519242435649538,cdtamaulipas,@CronicaDigital.Mx,México,,,,,
